state_code,citycode,cityname,country_code,statename,countryname
KOR044,KOR044TYG,统营市,KOR,庆尚南道,韩国
KOR044,KOR044URG,宜宁郡,KOR,庆尚南道,韩国
KOR044,KOR044YSN,梁山市,KOR,庆尚南道,韩国
KOR045,KOR045BEN,报恩郡,KOR,忠清北道,韩国
KOR045,KOR045CHU,忠州市,KOR,忠清北道,韩国
KOR045,KOR045CJJ,淸州市,KOR,忠清北道,韩国
KOR045,KOR045CWO,淸原郡,KOR,忠清北道,韩国
KOR045,KOR045DYG,丹阳郡,KOR,忠清北道,韩国
KOR045,KOR045ESG,阴城郡,KOR,忠清北道,韩国
KOR045,KOR045GSN,槐山郡,KOR,忠清北道,韩国
KOR045,KOR045JCH,堤川市,KOR,忠清北道,韩国
KOR045,KOR045JCN,鎭川郡,KOR,忠清北道,韩国
KOR045,KOR045JYG,曾坪郡,KOR,忠清北道,韩国
KOR045,KOR045OCN,沃川郡,KOR,忠清北道,韩国
KOR045,KOR045YDG,永同郡,KOR,忠清北道,韩国
KOR046,KOR046ASA,牙山市,KOR,忠清南道,韩国
KOR046,KOR046BOR,保宁市,KOR,忠清南道,韩国
KOR046,KOR046BYO,扶余郡,KOR,忠清南道,韩国
KOR046,KOR046CHO,天安市,KOR,忠清南道,韩国
KOR046,KOR046CYG,青阳郡,KOR,忠清南道,韩国
KOR046,KOR046GOJ,公州市,KOR,忠清南道,韩国
KOR046,KOR046GSA,锦山郡,KOR,忠清南道,韩国
KOR046,KOR046GYE,鸡龙市,KOR,忠清南道,韩国
KOR046,KOR046HSE,洪城郡,KOR,忠清南道,韩国
KOR046,KOR046NSN,论山市,KOR,忠清南道,韩国
KOR046,KOR046SCE,舒川郡,KOR,忠清南道,韩国
KOR046,KOR046SSA,瑞山市,KOR,忠清南道,韩国
KOR046,KOR046TAN,泰安郡,KOR,忠清南道,韩国
KOR046,KOR046TJI,唐津郡,KOR,忠清南道,韩国
KOR046,KOR046YGI,燕岐郡,KOR,忠清南道,韩国
KOR046,KOR046YOS,礼山郡,KOR,忠清南道,韩国
KOR047,KOR047GCG,高敞郡,KOR,全罗北道,韩国
KOR047,KOR047GJE,金堤市,KOR,全罗北道,韩国
KOR047,KOR047IKS,益山市,KOR,全罗北道,韩国
KOR047,KOR047ISL,任实郡,KOR,全罗北道,韩国
KOR047,KOR047JAN,鎭安郡,KOR,全罗北道,韩国
KOR047,KOR047JEO,井邑市,KOR,全罗北道,韩国
KOR047,KOR047JNJ,全州市,KOR,全罗北道,韩国
KOR047,KOR047JSU,长水郡,KOR,全罗北道,韩国
KOR047,KOR047KUV,群山市,KOR,全罗北道,韩国
KOR047,KOR047MJU,茂朱郡,KOR,全罗北道,韩国
KOR047,KOR047NWN,南原市,KOR,全罗北道,韩国
KOR047,KOR047PUS,扶安郡,KOR,全罗北道,韩国
KOR047,KOR047SCG,淳昌郡,KOR,全罗北道,韩国
KOR047,KOR047WAJ,完州郡,KOR,全罗北道,韩国
KOR048,KOR048BSG,宝城郡,KOR,全罗南道,韩国
KOR048,KOR048DYA,潭阳郡,KOR,全罗南道,韩国
KOR048,KOR048GHG,高兴郡,KOR,全罗南道,韩国
KOR048,KOR048GJN,康津郡,KOR,全罗南道,韩国
KOR048,KOR048GRE,求礼郡,KOR,全罗南道,韩国
KOR048,KOR048GSE,谷城郡,KOR,全罗南道,韩国
KOR048,KOR048HAE,海南郡,KOR,全罗南道,韩国
KOR048,KOR048HPG,咸平郡,KOR,全罗南道,韩国
KOR048,KOR048HSN,和顺郡,KOR,全罗南道,韩国
KOR048,KOR048JDO,珍岛郡,KOR,全罗南道,韩国
KOR048,KOR048JHG,长兴郡,KOR,全罗南道,韩国
KOR048,KOR048JSN,长城郡,KOR,全罗南道,韩国
KOR048,KOR048KAN,光阳市,KOR,全罗南道,韩国
KOR048,KOR048MAN,务安郡,KOR,全罗南道,韩国
KOR048,KOR048MOK,木浦市,KOR,全罗南道,韩国
KOR048,KOR048NJU,罗州市,KOR,全罗南道,韩国
KOR048,KOR048SAN,新安郡,KOR,全罗南道,韩国
KOR048,KOR048SYS,顺天市,KOR,全罗南道,韩国
KOR048,KOR048WND,莞岛郡,KOR,全罗南道,韩国
KOR048,KOR048YAM,灵岩郡,KOR,全罗南道,韩国
KOR048,KOR048YGG,灵光郡,KOR,全罗南道,韩国
KOR048,KOR048YOS,丽水市,KOR,全罗南道,韩国
KOR049,KOR049ANY,安养市,KOR,京畿道,韩国
KOR049,KOR049ASG,安城市,KOR,京畿道,韩国
KOR049,KOR049ASN,安山市,KOR,京畿道,韩国
KOR049,KOR049BCN,富川市,KOR,京畿道,韩国
KOR049,KOR049DDC,东豆川市,KOR,京畿道,韩国
KOR049,KOR049GCN,果川市,KOR,京畿道,韩国
KOR049,KOR049GMG,光明市,KOR,京畿道,韩国
KOR049,KOR049GMP,金浦市,KOR,京畿道,韩国
KOR049,KOR049GPG,加平郡,KOR,京畿道,韩国
KOR049,KOR049GRI,九里市,KOR,京畿道,韩国
KOR049,KOR049GUN,军浦市,KOR,京畿道,韩国
KOR049,KOR049GYG,高阳市,KOR,京畿道,韩国
KOR049,KOR049HCH,华城市,KOR,京畿道,韩国
KOR049,KOR049HNM,河南市,KOR,京畿道,韩国
KOR049,KOR049ICE,利川市,KOR,京畿道,韩国
KOR049,KOR049KWU,广州市,KOR,京畿道,韩国
KOR049,KOR049NYU,南杨州市,KOR,京畿道,韩国
KOR049,KOR049OSN,乌山市,KOR,京畿道,韩国
KOR049,KOR049PJU,坡州市,KOR,京畿道,韩国
KOR049,KOR049POC,抱川市,KOR,京畿道,韩国
KOR049,KOR049PTK,平泽市,KOR,京畿道,韩国
KOR049,KOR049SEO,城南市,KOR,京畿道,韩国
KOR049,KOR049SHE,始兴市,KOR,京畿道,韩国
KOR049,KOR049SUO,水原市,KOR,京畿道,韩国
KOR049,KOR049UIJ,议政府市,KOR,京畿道,韩国
KOR049,KOR049UWN,仪旺市,KOR,京畿道,韩国
KOR049,KOR049YCN,涟川郡,KOR,京畿道,韩国
KOR049,KOR049YJU,骊州郡,KOR,京畿道,韩国
KOR049,KOR049YNG,龙仁市,KOR,京畿道,韩国
KOR049,KOR049YPG,扬平郡,KOR,京畿道,韩国
KOR049,KOR049YYU,杨州市,KOR,京畿道,韩国
LAO000,LAO0000AT,阿速坡,LAO,000,老挝
LAO000,LAO0000BK,博乔,LAO,000,老挝
LAO000,LAO0000BL,波里坎赛,LAO,000,老挝
LAO000,LAO0000CH,占巴塞,LAO,000,老挝
LAO000,LAO0000HO,华潘,LAO,000,老挝
LAO000,LAO0000KH,甘蒙,LAO,000,老挝
LAO000,LAO0000LM,琅南塔,LAO,000,老挝
LAO000,LAO0000LP,琅勃拉邦,LAO,000,老挝
LAO000,LAO0000OU,乌多姆赛,LAO,000,老挝
LAO000,LAO0000PH,丰沙里,LAO,000,老挝
LAO000,LAO0000SL,沙拉湾,LAO,000,老挝
LAO000,LAO0000SV,沙湾拿吉,LAO,000,老挝
LAO000,LAO0000VI,万象,LAO,000,老挝
LAO000,LAO0000XA,沙耶武里,LAO,000,老挝
LAO000,LAO0000XE,色贡,LAO,000,老挝
LAO000,LAO0000XI,川圹,LAO,000,老挝
LAO000,LAO0000XN,赛宋本行政特区,LAO,000,老挝
LBN000,LBN0000AS,北部,LBN,000,黎巴嫩
LBN000,LBN0000BA,贝鲁特,LBN,000,黎巴嫩
LBN000,LBN0000BI,贝卡,LBN,000,黎巴嫩
LBN000,LBN0000JA,南部,LBN,000,黎巴嫩
LBN000,LBN0000JL,黎巴嫩山,LBN,000,黎巴嫩
LBN000,LBN0000NA,奈拜提耶市,LBN,000,黎巴嫩
LBR000,LBR0000BG,邦,LBR,000,利比里亚
LBR000,LBR0000BM,博米,LBR,000,利比里亚
LBR000,LBR0000CM,大角山,LBR,000,利比里亚
LBR000,LBR0000FT,菲什敦,LBR,000,利比里亚
LBR000,LBR0000GB,大巴萨,LBR,000,利比里亚
LBR000,LBR0000GG,大吉德,LBR,000,利比里亚
LBR000,LBR0000GK,大克鲁,LBR,000,利比里亚
LBR000,LBR0000LO,洛法,LBR,000,利比里亚
LBR000,LBR0000MG,马吉比,LBR,000,利比里亚
LBR000,LBR0000MO,蒙特塞拉多,LBR,000,利比里亚
LBR000,LBR0000MY,马里兰,LBR,000,利比里亚
LBR000,LBR0000NI,宁巴,LBR,000,利比里亚
LBR000,LBR0000RG,吉河,LBR,000,利比里亚
LBR000,LBR0000RI,里弗塞斯,LBR,000,利比里亚
LBR000,LBR0000SI,锡诺,LBR,000,利比里亚
LBR000,LBR000BOP,博波卢,LBR,000,利比里亚
LBR000,LBR000GBA,巴波卢,LBR,000,利比里亚
LKA000,LKA000ADP,阿努拉德普勒,LKA,000,斯里兰卡
LKA000,LKA000AMP,安帕赖,LKA,000,斯里兰卡
LKA000,LKA000BAD,巴杜勒,LKA,000,斯里兰卡
LKA000,LKA000BTC,拜蒂克洛,LKA,000,斯里兰卡
LKA000,LKA000CMB,科伦坡,LKA,000,斯里兰卡
LKA000,LKA000GAL,加勒,LKA,000,斯里兰卡
LKA000,LKA000GAM,加姆珀哈,LKA,000,斯里兰卡
LKA000,LKA000HBA,汉班托特,LKA,000,斯里兰卡
LKA000,LKA000JAF,贾夫纳,LKA,000,斯里兰卡
LKA000,LKA000KAN,康提,LKA,000,斯里兰卡
LKA000,LKA000KEG,凯格勒,LKA,000,斯里兰卡
LKA000,LKA000KIL,基里诺奇,LKA,000,斯里兰卡
LKA000,LKA000KLT,卡卢特勒,LKA,000,斯里兰卡
LKA000,LKA000KUR,库鲁内格勒,LKA,000,斯里兰卡
LKA000,LKA000MAA,马特勒,LKA,000,斯里兰卡
LKA000,LKA000MAN,马纳尔,LKA,000,斯里兰卡
LKA000,LKA000MAT,马特莱,LKA,000,斯里兰卡
LKA000,LKA000MON,莫讷勒格勒,LKA,000,斯里兰卡
LKA000,LKA000MUL,穆莱蒂武,LKA,000,斯里兰卡
LKA000,LKA000NUE,努沃勒埃利耶,LKA,000,斯里兰卡
LKA000,LKA000POL,波隆纳鲁沃,LKA,000,斯里兰卡
LKA000,LKA000PUT,普塔勒姆,LKA,000,斯里兰卡
LKA000,LKA000RAT,拉特纳普勒,LKA,000,斯里兰卡
LKA000,LKA000TRR,亭可马里,LKA,000,斯里兰卡
LKA000,LKA000VAV,瓦武尼亚,LKA,000,斯里兰卡
LSO000,LSO00000A,马塞卢,LSO,000,莱索托
LSO000,LSO00000B,布塔布泰,LSO,000,莱索托
LSO000,LSO00000C,莱里贝,LSO,000,莱索托
LSO000,LSO00000D,伯里亚,LSO,000,莱索托
LSO000,LSO00000E,马费滕,LSO,000,莱索托
LSO000,LSO00000F,莫哈莱斯胡克,LSO,000,莱索托
LSO000,LSO00000G,古廷,LSO,000,莱索托
LSO000,LSO00000H,加查斯内克,LSO,000,莱索托
LSO000,LSO00000J,莫霍特隆,LSO,000,莱索托
LSO000,LSO00000K,塔巴采卡,LSO,000,莱索托
LTU000,LTU0000AL,阿利图斯,LTU,000,立陶宛
LTU000,LTU0000KA,考纳斯,LTU,000,立陶宛
LTU000,LTU0000KL,克莱佩达,LTU,000,立陶宛
LTU000,LTU0000MA,马里扬泊列,LTU,000,立陶宛
LTU000,LTU0000PA,帕涅韦日斯,LTU,000,立陶宛
LTU000,LTU0000SI,希奥利艾,LTU,000,立陶宛
LTU000,LTU0000TA,陶拉格,LTU,000,立陶宛
LTU000,LTU0000TE,特尔希艾,LTU,000,立陶宛
LTU000,LTU0000UT,乌田纳,LTU,000,立陶宛
LTU000,LTU0000VI,维尔纽斯,LTU,000,立陶宛
LTU000,LTU000AKM,亚克曼,LTU,000,立陶宛
LUX000,LUX0000DD,迪基希,LUX,000,卢森堡
LUX000,LUX0000GG,格雷文马赫,LUX,000,卢森堡
LUX000,LUX0000LL,卢森堡,LUX,000,卢森堡
LVA000,LVA000AIZ,爱兹克劳克雷,LVA,000,拉脱维亚
LVA000,LVA000ALU,阿卢克斯内,LVA,000,拉脱维亚
LVA000,LVA000BAL,巴尔维,LVA,000,拉脱维亚
LVA000,LVA000BAU,包斯卡,LVA,000,拉脱维亚
LVA000,LVA000CES,采西斯,LVA,000,拉脱维亚
LVA000,LVA000DGR,陶格夫皮尔斯,LVA,000,拉脱维亚
LVA000,LVA000DOB,多贝莱,LVA,000,拉脱维亚
LVA000,LVA000GUL,古尔贝内,LVA,000,拉脱维亚
LVA000,LVA000JEK,杰卡布皮尔斯,LVA,000,拉脱维亚
LVA000,LVA000JGR,叶尔加瓦,LVA,000,拉脱维亚
LVA000,LVA000KRA,克拉斯拉瓦,LVA,000,拉脱维亚
LVA000,LVA000KUL,库尔迪加,LVA,000,拉脱维亚
LVA000,LVA000LIM,林巴济,LVA,000,拉脱维亚
LVA000,LVA000LPK,利耶帕亚,LVA,000,拉脱维亚
LVA000,LVA000LUD,卢扎,LVA,000,拉脱维亚
LVA000,LVA000MAD,马多纳,LVA,000,拉脱维亚
LVA000,LVA000OGR,奥格雷,LVA,000,拉脱维亚
LVA000,LVA000PRE,普雷利,LVA,000,拉脱维亚
LVA000,LVA000RGA,里加,LVA,000,拉脱维亚
LVA000,LVA000RZR,雷泽克内,LVA,000,拉脱维亚
LVA000,LVA000SAL,萨尔杜斯,LVA,000,拉脱维亚
LVA000,LVA000TAL,塔尔西,LVA,000,拉脱维亚
LVA000,LVA000TUK,图库马,LVA,000,拉脱维亚
LVA000,LVA000VLK,瓦尔加,LVA,000,拉脱维亚
LVA000,LVA000VLM,瓦尔米耶拉,LVA,000,拉脱维亚
LVA000,LVA000VSL,文茨皮尔斯,LVA,000,拉脱维亚
MAR000,MAR000CBL,卡萨布兰卡,MAR,000,摩洛哥
MAR000,MAR000FES,非斯,MAR,000,摩洛哥
MAR000,MAR000MKN,梅克内斯,MAR,000,摩洛哥
MAR000,MAR000MRK,马拉喀什,MAR,000,摩洛哥
MAR000,MAR000OUJ,乌季达,MAR,000,摩洛哥
MAR000,MAR000RSA,拉巴特,MAR,000,摩洛哥
MAR000,MAR000TET,得土安,MAR,000,摩洛哥
MAR000,MAR000TGR,丹吉尔,MAR,000,摩洛哥
MAR000,MAR000WSH,西撒哈拉,MAR,000,摩洛哥
MDG000,MDG0000AN,塔那那利佛,MDG,000,马达加斯加
MDG000,MDG0000AS,安齐拉纳纳,MDG,000,马达加斯加
MDG000,MDG0000FN,菲亚纳兰楚阿,MDG,000,马达加斯加
MDG000,MDG0000MJ,马哈赞加,MDG,000,马达加斯加
MDG000,MDG0000TL,图利亚拉,MDG,000,马达加斯加
MDG000,MDG0000TM,图阿马西拉,MDG,000,马达加斯加
MDV000,MDV000AAD,北阿里,MDV,000,马尔代夫
MDV000,MDV000AAU,南阿里,MDV,000,马尔代夫
MDV000,MDV000ADD,阿杜,MDV,000,马尔代夫
MDV000,MDV000FAA,法迪福卢,MDV,000,马尔代夫
MDV000,MDV000FEA,费利杜,MDV,000,马尔代夫
MDV000,MDV000FMU,福阿穆拉库,MDV,000,马尔代夫
MDV000,MDV000HAD,北苏瓦迪瓦,MDV,000,马尔代夫
MDV000,MDV000HAU,南苏瓦迪瓦,MDV,000,马尔代夫
MDV000,MDV000HDH,哈杜马蒂,MDV,000,马尔代夫
MDV000,MDV000KLH,科卢马杜卢,MDV,000,马尔代夫
MDV000,MDV000MAA,马累岛,MDV,000,马尔代夫
MDV000,MDV000MAD,北马洛斯马杜卢,MDV,000,马尔代夫
MDV000,MDV000MAL,马累,MDV,000,马尔代夫
MDV000,MDV000MAU,南马洛斯马杜卢,MDV,000,马尔代夫
MDV000,MDV000MLD,北米拉杜马杜卢,MDV,000,马尔代夫
MDV000,MDV000MLU,南米拉杜马杜卢,MDV,000,马尔代夫
MDV000,MDV000MUA,穆拉库,MDV,000,马尔代夫
MDV000,MDV000NAD,北尼兰杜,MDV,000,马尔代夫
MDV000,MDV000NAU,南尼兰杜,MDV,000,马尔代夫
MDV000,MDV000THD,北蒂拉杜马蒂,MDV,000,马尔代夫
MDV000,MDV000THU,南蒂拉杜马蒂,MDV,000,马尔代夫
MEX000,MEX000ACA,阿卡普尔科,MEX,000,墨西哥
MEX000,MEX000AGU,阿瓜斯卡连斯特,MEX,000,墨西哥
MEX000,MEX000BJU,华雷斯港,MEX,000,墨西哥
MEX000,MEX000CAM,埃佩切,MEX,000,墨西哥
MEX000,MEX000CAR,卡门,MEX,000,墨西哥
MEX000,MEX000CHH,奇瓦瓦,MEX,000,墨西哥
MEX000,MEX000CHI,奇尔潘辛戈,MEX,000,墨西哥
MEX000,MEX000CLY,塞拉亚,MEX,000,墨西哥
MEX000,MEX000COA,夸察夸拉克斯,MEX,000,墨西哥
MEX000,MEX000COL,科利马,MEX,000,墨西哥
MEX000,MEX000CTM,切图马尔,MEX,000,墨西哥
MEX000,MEX000CUL,库利阿坎,MEX,000,墨西哥
MEX000,MEX000CVC,库埃纳瓦卡,MEX,000,墨西哥
MEX000,MEX000DUR,杜兰戈,MEX,000,墨西哥
MEX000,MEX000ESE,恩塞纳达,MEX,000,墨西哥
MEX000,MEX000GDL,瓜达拉哈拉,MEX,000,墨西哥
MEX000,MEX000GUA,瓜纳华托,MEX,000,墨西哥
MEX000,MEX000HMO,埃莫西约,MEX,000,墨西哥
MEX000,MEX000IRP,伊拉普阿托,MEX,000,墨西哥
MEX000,MEX000JAL,哈拉帕,MEX,000,墨西哥
MEX000,MEX000JUZ,华雷斯,MEX,000,墨西哥
MEX000,MEX000LAP,拉巴斯,MEX,000,墨西哥
MEX000,MEX000LEN,莱昂,MEX,000,墨西哥
MEX000,MEX000LMM,洛斯莫奇斯,MEX,000,墨西哥
MEX000,MEX000LOV,蒙克洛瓦,MEX,000,墨西哥
MEX000,MEX000MAM,马塔莫罗斯,MEX,000,墨西哥
MEX000,MEX000MEX,墨西哥城,MEX,000,墨西哥
MEX000,MEX000MID,梅里达,MEX,000,墨西哥
MEX000,MEX000MLM,莫雷利亚,MEX,000,墨西哥
MEX000,MEX000MTY,蒙特雷,MEX,000,墨西哥
MEX000,MEX000MXL,墨西卡利,MEX,000,墨西哥
MEX000,MEX000MZT,马萨特兰,MEX,000,墨西哥
MEX000,MEX000NLE,新拉雷多,MEX,000,墨西哥
MEX000,MEX000NOG,诺加莱斯,MEX,000,墨西哥
MEX000,MEX000OAX,瓦哈卡,MEX,000,墨西哥
MEX000,MEX000OBR,奥夫雷贡城,MEX,000,墨西哥
MEX000,MEX000ORI,奥里萨巴,MEX,000,墨西哥
MEX000,MEX000PAC,帕丘卡,MEX,000,墨西哥
MEX000,MEX000PRH,波萨里卡,MEX,000,墨西哥
MEX000,MEX000PUE,普埃布拉,MEX,000,墨西哥
MEX000,MEX000PVR,巴亚尔塔港,MEX,000,墨西哥
MEX000,MEX000QUE,克雷塔罗,MEX,000,墨西哥
MEX000,MEX000REX,雷诺萨,MEX,000,墨西哥
MEX000,MEX000SLP,圣路易斯波托亚,MEX,000,墨西哥
MEX000,MEX000SLW,萨尔蒂约,MEX,000,墨西哥
MEX000,MEX000TAM,坦皮科,MEX,000,墨西哥
MEX000,MEX000TAP,塔帕丘拉,MEX,000,墨西哥
MEX000,MEX000TCN,特瓦坎,MEX,000,墨西哥
MEX000,MEX000TGZ,图斯特拉-古铁雷斯,MEX,000,墨西哥
MEX000,MEX000TIJ,蒂华纳,MEX,000,墨西哥
MEX000,MEX000TLA,特拉斯卡拉,MEX,000,墨西哥
MEX000,MEX000TLC,托卢卡,MEX,000,墨西哥
MEX000,MEX000TPQ,特皮克,MEX,000,墨西哥
MEX000,MEX000TRC,托雷翁,MEX,000,墨西哥
MEX000,MEX000UPN,乌鲁阿潘,MEX,000,墨西哥
MEX000,MEX000VER,韦拉克鲁斯,MEX,000,墨西哥
MEX000,MEX000VHM,巴利城,MEX,000,墨西哥
MEX000,MEX000VIC,维多利亚城,MEX,000,墨西哥
MEX000,MEX000VSA,比利亚埃尔莫萨,MEX,000,墨西哥
MEX000,MEX000ZAC,萨卡特卡斯,MEX,000,墨西哥
MLI000,MLI0000CD,巴马科首都区,MLI,000,马里
MLI000,MLI0000GA,加奥,MLI,000,马里
MLI000,MLI0000KD,基达尔,MLI,000,马里
MLI000,MLI0000KL,库利科罗,MLI,000,马里
MLI000,MLI0000KY,卡伊,MLI,000,马里
MLI000,MLI0000MP,莫普提,MLI,000,马里
MLI000,MLI0000SG,塞古,MLI,000,马里
MLI000,MLI0000SK,锡卡索,MLI,000,马里
MLI000,MLI0000TB,通布图,MLI,000,马里
MMR000,MMR0000AY,伊洛瓦底省,MMR,000,缅甸
MMR000,MMR0000BG,勃固省,MMR,000,缅甸
MMR000,MMR0000CH,钦邦,MMR,000,缅甸
MMR000,MMR0000KC,克钦邦,MMR,000,缅甸
MMR000,MMR0000KH,克耶邦,MMR,000,缅甸
MMR000,MMR0000KN,克伦邦,MMR,000,缅甸
MMR000,MMR0000MD,曼德勒省,MMR,000,缅甸
MMR000,MMR0000MG,马圭省,MMR,000,缅甸
MMR000,MMR0000MN,孟邦,MMR,000,缅甸
MMR000,MMR0000RK,若开邦,MMR,000,缅甸
MMR000,MMR0000SG,实皆省,MMR,000,缅甸
MMR000,MMR0000SH,掸邦,MMR,000,缅甸
MMR000,MMR0000TN,德林达依省,MMR,000,缅甸
MMR000,MMR0000YG,仰光省,MMR,000,缅甸
MNG000,MNG000001,乌兰巴托市,MNG,000,蒙古
MNG000,MNG000035,鄂尔浑,MNG,000,蒙古
MNG000,MNG000037,达尔汗乌勒,MNG,000,蒙古
MNG000,MNG000039,肯特,MNG,000,蒙古
MNG000,MNG000041,库苏古尔,MNG,000,蒙古
MNG000,MNG000043,科布多,MNG,000,蒙古
MNG000,MNG000046,乌布苏,MNG,000,蒙古
MNG000,MNG000047,中央,MNG,000,蒙古
MNG000,MNG000049,色楞格,MNG,000,蒙古
MNG000,MNG000051,苏赫巴托尔,MNG,000,蒙古
MNG000,MNG000057,扎布汗,MNG,000,蒙古
MNG000,MNG000059,中戈壁,MNG,000,蒙古
MNG000,MNG000061,东方,MNG,000,蒙古
MNG000,MNG000063,东戈壁,MNG,000,蒙古
MNG000,MNG000064,戈壁苏木贝尔,MNG,000,蒙古
MNG000,MNG000065,戈壁阿尔泰,MNG,000,蒙古
MNG000,MNG000067,布尔干,MNG,000,蒙古
MNG000,MNG000069,巴彦洪格尔,MNG,000,蒙古
MNG000,MNG000071,巴彦乌勒盖,MNG,000,蒙古
MNG000,MNG000073,后杭爱,MNG,000,蒙古
MNG000,MNG000UMN,南戈壁,MNG,000,蒙古
MNG000,MNG000UVO,前杭爱,MNG,000,蒙古
MRT000,MRT0000AD,阿德拉尔,MRT,000,毛里塔尼亚
MRT000,MRT0000AS,阿萨巴,MRT,000,毛里塔尼亚
MRT000,MRT0000BR,卜拉克纳,MRT,000,毛里塔尼亚
MRT000,MRT0000DN,努瓦迪布湾,MRT,000,毛里塔尼亚
MRT000,MRT0000GM,吉迪马卡,MRT,000,毛里塔尼亚
MRT000,MRT0000GO,戈尔戈勒,MRT,000,毛里塔尼亚
MRT000,MRT0000HC,西胡德,MRT,000,毛里塔尼亚
MRT000,MRT0000HG,东胡德,MRT,000,毛里塔尼亚
MRT000,MRT0000IN,因希里,MRT,000,毛里塔尼亚
MRT000,MRT0000NO,努瓦克肖特特区,MRT,000,毛里塔尼亚
MRT000,MRT0000TA,塔甘特,MRT,000,毛里塔尼亚
MRT000,MRT0000TR,特拉扎,MRT,000,毛里塔尼亚
MRT000,MRT0000TZ,提里斯-宰穆尔,MRT,000,毛里塔尼亚
MWI000,MWI00000C,中央区,MWI,000,马拉维
MWI000,MWI00000N,北部区,MWI,000,马拉维
MWI000,MWI00000S,南部区,MWI,000,马拉维
MYS0JH,MYS0JHBAT,峇株巴辖,MYS,柔佛,马来西亚
MYS0JH,MYS0JHJHB,新山,MYS,柔佛,马来西亚
MYS0JH,MYS0JHKLA,居銮,MYS,柔佛,马来西亚
MYS0JH,MYS0JHKTI,哥打丁宜,MYS,柔佛,马来西亚
MYS0JH,MYS0JHMEP,丰盛港,MYS,柔佛,马来西亚
MYS0JH,MYS0JHMUA,麻坡,MYS,柔佛,马来西亚
MYS0JH,MYS0JHPOW,笨珍,MYS,柔佛,马来西亚
MYS0JH,MYS0JHSGM,昔加末,MYS,柔佛,马来西亚
MYS0KD,MYS0KDBLZ,华玲,MYS,吉打,马来西亚
MYS0KD,MYS0KDBMA,万拉峇鲁,MYS,吉打,马来西亚
MYS0KD,MYS0KDKLM,居林,MYS,吉打,马来西亚
MYS0KD,MYS0KDKMU,瓜拉姆达,MYS,吉打,马来西亚
MYS0KD,MYS0KDKOR,哥打士打,MYS,吉打,马来西亚
MYS0KD,MYS0KDKPA,古邦巴素,MYS,吉打,马来西亚
MYS0KD,MYS0KDLGK,浮罗交怡,MYS,吉打,马来西亚
MYS0KD,MYS0KDPEN,笨筒,MYS,吉打,马来西亚
MYS0KD,MYS0KDPGT,巴东得腊,MYS,吉打,马来西亚
MYS0KL,MYS0KLKUL,吉隆坡,MYS,吉隆坡,马来西亚
MYS0KN,MYS0KNBAC,登卓,MYS,吉兰丹,马来西亚
MYS0KN,MYS0KNGMU,话望生,MYS,吉兰丹,马来西亚
MYS0KN,MYS0KNJEL,日里,MYS,吉兰丹,马来西亚
MYS0KN,MYS0KNKBR,哥打巴鲁,MYS,吉兰丹,马来西亚
MYS0KN,MYS0KNKUG,瓜拉吉赖,MYS,吉兰丹,马来西亚
MYS0KN,MYS0KNMAC,马樟,MYS,吉兰丹,马来西亚
MYS0KN,MYS0KNPMA,巴西马,MYS,吉兰丹,马来西亚
MYS0KN,MYS0KNPPU,巴西富地,MYS,吉兰丹,马来西亚
MYS0KN,MYS0KNTMR,丹那美拉,MYS,吉兰丹,马来西亚
MYS0KN,MYS0KNTUM,道北,MYS,吉兰丹,马来西亚
MYS0LB,MYS0LBLBU,纳闽,MYS,纳闽,马来西亚
MYS0LB,MYS0LBVIC,维多利亚,MYS,纳闽,马来西亚
MYS0ML,MYS0MLAOG,亚罗牙也,MYS,马六甲,马来西亚
MYS0ML,MYS0MLJAS,野新,MYS,马六甲,马来西亚
MYS0ML,MYS0MLMEL,马六甲市,MYS,马六甲,马来西亚
MYS0NS,MYS0NSJEL,日叻务,MYS,森美兰,马来西亚
MYS0NS,MYS0NSJEP,仁保,MYS,森美兰,马来西亚
MYS0NS,MYS0NSKPI,瓜拉庇劳,MYS,森美兰,马来西亚
MYS0NS,MYS0NSPDI,波德申,MYS,森美兰,马来西亚
MYS0NS,MYS0NSREM,林茂,MYS,森美兰,马来西亚
MYS0NS,MYS0NSSRB,芙蓉,MYS,森美兰,马来西亚
MYS0NS,MYS0NSTAI,淡边,MYS,森美兰,马来西亚
MYS0PG,MYS0PGBEN,文冬,MYS,彭亨,马来西亚
MYS0PG,MYS0PGBER,百乐,MYS,彭亨,马来西亚
MYS0PG,MYS0PGCAH,金马仑高原,MYS,彭亨,马来西亚
MYS0PG,MYS0PGJER,而连突,MYS,彭亨,马来西亚
MYS0PG,MYS0PGKUA,关丹,MYS,彭亨,马来西亚
MYS0PG,MYS0PGKUL,立卑,MYS,彭亨,马来西亚
MYS0PG,MYS0PGMAR,马兰,MYS,彭亨,马来西亚
MYS0PG,MYS0PGPEK,北根,MYS,彭亨,马来西亚
MYS0PG,MYS0PGRAU,劳勿,MYS,彭亨,马来西亚
MYS0PG,MYS0PGTEM,淡马鲁,MYS,彭亨,马来西亚
MYS0PG,MYS0PGTOM,云冰,MYS,彭亨,马来西亚
MYS0PH,MYS0PHBMJ,大山脚,MYS,槟榔屿,马来西亚
MYS0PH,MYS0PHBWH,北海,MYS,槟榔屿,马来西亚
MYS0PH,MYS0PHNTE,高渊,MYS,槟榔屿,马来西亚
